tourney_id;tourney_name;tourney_date;match_num;winner_id;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;loser_id;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;score;minutes;winner_rank;winner_rank_points;loser_rank;loser_rank_points
2022-0311;Queen's Club;20220613;278;105227;Marin Cilic;R;198;CRO;33;106281;Liam Broady;L;183;GBR;26;6-1 4-6 7-5;127;17;2130;137;456
2022-0311;Queen's Club;20220613;277;200282;Alex De Minaur;R;183;AUS;25;124187;Reilly Opelka;R;211;USA;26;6-4 6-4;73;21;1768;18;2100
2022-0311;Queen's Club;20220613;276;200221;Alejandro Davidovich Fokina;R;183;ESP;23;105077;Albert Ramos;L;188;ESP;34;7-5 6-4;82;44;1050;40;1080
2022-0311;Queen's Club;20220613;275;122298;Botic Van De Zandschulp;R;188;NED;25;206703;Paul Jubb;R;180;GBR;26;7-6(5) 4-6 6-1;156;29;1364;227;245
2022-0311;Queen's Club;20220613;274;105777;Grigor Dimitrov;R;188;BUL;31;111815;Cameron Norrie;L;188;GBR;26;6-7(2) 6-1 6-4;117;22;1740;11;3455
2022-0311;Queen's Club;20220613;273;126205;Tommy Paul;R;185;USA;25;133430;Denis Shapovalov;L;185;CAN;25;6-4 2-6 6-4;122;35;1113;15;2473
2022-0311;Queen's Club;20220613;272;104527;Stan Wawrinka;R;183;SUI;37;126207;Frances Tiafoe;R;188;USA;26;7-6(2) 6-7(6) 7-6(5);167;290;169;27;1519
2022-0311;Queen's Club;20220613;271;106045;Denis Kudla;R;180;USA;25;132283;Lorenzo Sonego;R;191;ITA;27;6-4 3-6 6-4;136;82;733;32;1215
2022-0311;Queen's Club;20220613;270;126610;Matteo Berrettini;R;196;ITA;24;105554;Daniel Evans;R;175;GBR;32;6-3 6-3;96;10;3570;31;1271
2022-8994;Mallorca;20220620;300;105138;Roberto Bautista Agut;R;183;ESP;34;134472;Antoine Bellier;L;196;SUI;26;7-6(5) 6-2;78;20;1903;303;159
2022-8994;Mallorca;20220620;299;126774;Stefanos Tsitsipas;R;193;GRE;25;126127;Benjamin Bonzi;R;185;FRA;26;6-4 6-4;93;6;4945;56;946
2022-8994;Mallorca;20220620;298;105138;Roberto Bautista Agut;R;183;ESP;34;106421;Daniil Medvedev;R;198;RUS;26;6-3 6-2;71;20;1903;1;8160
2022-8994;Mallorca;20220620;297;134472;Antoine Bellier;L;196;SUI;25;134868;Tallon Griekspoor;R;188;NED;26;5-7 7-6(5) 6-2;128;303;159;53;959
2022-8994;Mallorca;20220620;296;126127;Benjamin Bonzi;R;185;FRA;26;127157;Daniel Altmaier;R;191;GER;26;6-3 6-4;76;56;946;64;868
2022-8994;Mallorca;20220620;295;126774;Stefanos Tsitsipas;R;193;GRE;25;106218;Marcos Giron;R;180;USA;26;7-6(5) 4-6 6-3;153;6;4945;67;830
2022-8994;Mallorca;20220620;294;106421;Daniil Medvedev;R;198;RUS;25;106234;Aslan Karatsev;R;185;RUS;26;4-6 6-3 6-2;138;1;8160;43;1056
2022-8994;Mallorca;20220620;293;105138;Roberto Bautista Agut;R;183;ESP;34;106401;Nick Kyrgios;R;193;AUS;25;W/O;0;20;1903;45;1050
2022-8994;Mallorca;20220620;292;134472;Antoine Bellier;L;196;SUI;25;105807;Pablo Carreno Busta;R;188;ESP;26;6-3 6-4;84;303;159;19;2045
2022-8994;Mallorca;20220620;291;134868;Tallon Griekspoor;R;188;NED;25;144684;Alex Molcan;L;178;SVK;26;0-6 6-3 7-6(3);120;53;959;50;1002
2022-8994;Mallorca;20220620;290;127157;Daniel Altmaier;R;191;GER;25;202104;Sebastian Baez;R;170;ARG;26;6-2 2-6 6-4;98;64;868;36;1168
2022-8994;Mallorca;20220620;289;126127;Benjamin Bonzi;R;185;FRA;26;133430;Denis Shapovalov;L;185;CAN;25;6-4 6-1;67;56;946;16;2293
2022-8994;Mallorca;20220620;288;106218;Marcos Giron;R;180;USA;25;111456;Mackenzie Mcdonald;R;178;USA;25;4-6 7-6(5) 6-4;137;67;830;52;961
2022-8994;Mallorca;20220620;287;126774;Stefanos Tsitsipas;R;193;GRE;25;125802;Ilya Ivashka;R;193;BLR;26;6-4 6-4;83;6;4945;40;1082
2022-8994;Mallorca;20220620;285;106234;Aslan Karatsev;R;185;RUS;25;144719;Jaume Munar;R;183;ESP;25;3-6 6-1 6-3;110;43;1056;72;780
2022-8994;Mallorca;20220620;284;106401;Nick Kyrgios;R;193;AUS;24;111513;Laslo Djere;R;188;SRB;27;5-7 7-6(1) 7-6(1);135;45;1050;55;946
2022-8994;Mallorca;20220620;283;105138;Roberto Bautista Agut;R;183;ESP;34;106121;Taro Daniel;R;191;JPN;26;6-4 7-6(4);110;20;1903;123;492
2022-8994;Mallorca;20220620;281;134472;Antoine Bellier;L;196;SUI;25;105643;Federico Delbonis;L;190;ARG;26;6-3 7-6(6);106;303;159;85;679
2022-8994;Mallorca;20220620;280;134868;Tallon Griekspoor;R;188;NED;25;103852;Feliciano Lopez;L;188;ESP;40;7-6(3) 7-6(3);106;53;959;214;267
2022-8994;Mallorca;20220620;279;144684;Alex Molcan;L;178;SVK;25;200175;Miomir Kecmanovic;R;183;SRB;26;7-5 6-4;86;50;1002;30;1361
2022-8994;Mallorca;20220620;278;202104;Sebastian Baez;R;170;ARG;25;111442;Jordan Thompson;R;183;AUS;25;6-3 6-4;66;36;1168;68;818
2022-8994;Mallorca;20220620;277;127157;Daniel Altmaier;R;191;GER;25;105583;Dusan Lajovic;R;180;SRB;31;7-5 7-6(2);88;64;868;63;883
2022-8994;Mallorca;20220620;276;126127;Benjamin Bonzi;R;185;FRA;26;126214;Alejandro Tabilo;L;188;CHI;25;6-3 4-2 RET;60;56;946;80;738
2022-8994;Mallorca;20220620;274;106218;Marcos Giron;R;180;USA;25;122298;Botic Van De Zandschulp;R;188;NED;26;6-7(6) 6-4 7-6(2);159;67;830;26;1518
2022-8994;Mallorca;20220620;273;111456;Mackenzie Mcdonald;R;178;USA;24;105311;Joao Sousa;R;185;POR;33;4-6 7-5 6-1;128;52;961;59;918
2022-8994;Mallorca;20220620;272;125802;Ilya Ivashka;R;193;BLR;25;200325;Emil Ruusuvuori;R;188;FIN;25;6-4 6-1;88;40;1082;48;1015
2022-8994;Mallorca;20220620;270;126774;Stefanos Tsitsipas;R;193;GRE;25;105138;Roberto Bautista Agut;R;183;ESP;34;6-4 3-6 7-6(2);151;6;4945;20;1903
2022-0741;Eastbourne;20220620;300;202195;Maxime Cressy;R;198;USA;24;207733;Jack Draper;L;191;GBR;26;7-6(5) 6-7(2) 6-3;161;60;913;108;537
2022-0741;Eastbourne;20220620;299;126203;Taylor Fritz;R;193;USA;25;200282;Alex De Minaur;R;183;AUS;26;6-1 6-7(5) 6-3;122;14;2920;24;1633
2022-0741;Eastbourne;20220620;298;202195;Maxime Cressy;R;198;USA;24;111815;Cameron Norrie;L;188;GBR;26;7-5 7-5;100;60;913;12;3200
2022-0741;Eastbourne;20220620;297;207733;Jack Draper;L;191;GBR;25;126106;Ryan Peniston;U;;GBR;26;6-3 6-3;75;108;537;147;401
2022-0741;Eastbourne;20220620;296;126203;Taylor Fritz;R;193;USA;25;122330;Alexander Bublik;R;196;KAZ;25;6-3 6-2;66;14;2920;39;1105
2022-0741;Eastbourne;20220620;295;200282;Alex De Minaur;R;183;AUS;25;126205;Tommy Paul;R;185;USA;25;6-2 4-6 6-4;138;24;1633;35;1183
2022-0741;Eastbourne;20220620;294;111815;Cameron Norrie;L;188;GBR;25;206909;Brandon Nakashima;R;185;USA;26;6-4 6-2;85;12;3200;54;957
2022-0741;Eastbourne;20220620;293;202195;Maxime Cressy;R;198;USA;24;105554;Daniel Evans;R;175;GBR;32;7-6(2) 6-4;116;60;913;33;1201
2022-0741;Eastbourne;20220620;292;207733;Jack Draper;L;191;GBR;25;106043;Diego Schwartzman;R;170;ARG;26;7-5 7-6(3);123;108;537;15;2325
2022-0741;Eastbourne;20220620;291;126106;Ryan Peniston;U;;GBR;25;124079;Pedro Martinez;R;185;ESP;25;7-6(8) 3-6 6-3;186;147;401;49;1010
2022-0741;Eastbourne;20220620;290;122330;Alexander Bublik;R;196;KAZ;25;105357;John Millman;R;183;AUS;33;6-4 6-2;59;39;1105;86;664
2022-0741;Eastbourne;20220620;289;126203;Taylor Fritz;R;193;USA;25;106329;Thiago Monteiro;L;183;BRA;28;7-5 6-3;93;14;2920;94;622
2022-0741;Eastbourne;20220620;288;200282;Alex De Minaur;R;183;AUS;25;132283;Lorenzo Sonego;R;191;ITA;25;7-6(3) 6-2;93;24;1633;32;1215
2022-0741;Eastbourne;20220620;287;126205;Tommy Paul;R;185;USA;25;206173;Jannik Sinner;R;188;ITA;26;6-3 3-6 6-3;124;35;1183;13;3185
2022-0741;Eastbourne;20220620;285;206909;Brandon Nakashima;R;185;USA;25;126652;Jay Clarke;R;183;GBR;26;6-1 6-3;94;54;957;159;361
2022-0741;Eastbourne;20220620;284;105554;Daniel Evans;R;175;GBR;32;105173;Adrian Mannarino;L;183;FRA;33;6-4 6-3;81;33;1201;73;778
2022-0741;Eastbourne;20220620;283;202195;Maxime Cressy;R;198;USA;24;124187;Reilly Opelka;R;211;USA;26;6-3 6-1;60;60;913;18;2100
2022-0741;Eastbourne;20220620;281;207733;Jack Draper;L;191;GBR;25;202385;Jenson Brooksby;R;188;USA;26;6-2 6-2;64;108;537;34;1187
2022-0741;Eastbourne;20220620;280;124079;Pedro Martinez;R;185;ESP;24;200221;Alejandro Davidovich Fokina;R;183;ESP;23;1-6 7-6(6) 0-0 RET;120;49;1010;38;1130
2022-0741;Eastbourne;20220620;279;126106;Ryan Peniston;U;;GBR;25;208029;Holger Rune;R;185;DEN;25;4-6 7-6(5) 6-1;120;147;401;29;1429
2022-0741;Eastbourne;20220620;278;122330;Alexander Bublik;R;196;KAZ;25;126207;Frances Tiafoe;R;188;USA;26;5-7 7-6(4) 6-0;110;39;1105;28;1439
2022-0741;Eastbourne;20220620;277;105357;John Millman;R;183;AUS;33;200624;Sebastian Korda;R;196;USA;26;6-3 7-6(5);99;86;664;46;1028
2022-0741;Eastbourne;20220620;276;106329;Thiago Monteiro;L;183;BRA;28;200005;Ugo Humbert;L;188;FRA;26;6-7(2) 6-3 6-4;142;94;622;103;551
2022-0741;Eastbourne;20220620;274;200282;Alex De Minaur;R;183;AUS;25;106426;Cristian Garin;R;185;CHI;26;6-3 6-3;81;24;1633;44;1055
2022-0741;Eastbourne;20220620;273;132283;Lorenzo Sonego;R;191;ITA;24;105902;James Duckworth;R;183;AUS;26;4-6 7-6(5) 7-6(1);152;32;1215;77;766
2022-0741;Eastbourne;20220620;272;126205;Tommy Paul;R;185;USA;25;202103;Francisco Cerundolo;R;185;ARG;26;4-6 7-6(2) 6-4;158;35;1183;42;1070
2022-0741;Eastbourne;20220620;270;126203;Taylor Fritz;R;193;USA;25;202195;Maxime Cressy;R;198;USA;25;6-2 6-7(4) 7-6(4);138;14;2920;60;913
2022-540;Wimbledon;20220627;100;104925;Novak Djokovic;R;188;SRB;35;126952;Soon Woo Kwon;R;180;KOR;26;6-3 3-6 6-3 6-4;147;3;6770;81;698
2022-540;Wimbledon;20220627;101;106423;Thanasi Kokkinakis;R;196;AUS;24;111794;Kamil Majchrzak;R;183;POL;26;7-6(5) 6-2 7-5;149;79;728;91;635
2022-540;Wimbledon;20220627;102;126214;Alejandro Tabilo;L;188;CHI;25;111513;Laslo Djere;R;188;SRB;27;7-6(6) 6-2 1-6 4-6 7-6(11);201;78;746;57;946
2022-540;Wimbledon;20220627;103;200175;Miomir Kecmanovic;R;183;SRB;25;105357;John Millman;R;183;AUS;33;6-3 2-6 6-3 6-4;146;30;1306;85;676
2022-540;Wimbledon;20220627;104;105932;Nikoloz Basilashvili;R;185;GEO;25;104586;Lukas Rosol;R;196;CZE;36;6-7(4) 7-6(6) 3-6 6-3 6-3;166;26;1473;280;181
2022-540;Wimbledon;20220627;105;111460;Quentin Halys;R;191;FRA;25;105332;Benoit Paire;R;196;FRA;33;4-6 6-1 6-2 6-4;114;82;687;73;771
2022-540;Wimbledon;20220627;106;126646;Tim Van Rijthoven;R;188;NED;24;105643;Federico Delbonis;L;190;ARG;26;7-6(7) 6-1 6-2;102;104;546;84;679
2022-540;Wimbledon;20220627;107;124187;Reilly Opelka;R;211;USA;25;126535;Carlos Taberner;R;183;ESP;26;7-6(5) 6-4 6-4;148;18;2100;98;585
2022-540;Wimbledon;20220627;108;206173;Jannik Sinner;R;188;ITA;25;104527;Stan Wawrinka;R;183;SUI;37;7-5 4-6 6-3 6-2;161;13;3185;267;191
2022-540;Wimbledon;20220627;109;144707;Mikael Ymer;R;183;SWE;25;127157;Daniel Altmaier;R;191;GER;26;6-3 7-5 7-5;146;88;653;61;904
2022-540;Wimbledon;20220627;110;104918;Andy Murray;R;190;GBR;35;105902;James Duckworth;R;183;AUS;26;4-6 6-3 6-2 6-4;163;52;995;74;766
2022-540;Wimbledon;20220627;111;104545;John Isner;R;206;USA;37;111505;Enzo Couacaud;R;183;FRA;26;6-7(6) 7-6(3) 4-6 6-3 7-5;195;24;1616;206;276
2022-540;Wimbledon;20220627;112;106214;Oscar Otte;R;196;GER;25;105376;Peter Gojowczyk;R;185;GER;32;6-1 6-2 6-1;78;36;1155;92;630
2022-540;Wimbledon;20220627;113;106328;Christian Harrison;R;178;USA;28;126652;Jay Clarke;R;183;GBR;26;7-6(3) 6-1 7-6(6);144;251;210;156;361
2022-540;Wimbledon;20220627;114;134868;Tallon Griekspoor;R;188;NED;25;104926;Fabio Fognini;R;178;ITA;35;5-7 7-5 6-3 6-4;126;53;984;63;896
2022-540;Wimbledon;20220627;115;207989;Carlos Alcaraz;R;185;ESP;24;105526;Jan Lennard Struff;R;193;GER;32;4-6 7-5 4-6 7-6(3) 6-4;251;7;4890;155;363
2022-540;Wimbledon;20220627;116;134770;Casper Ruud;R;183;NOR;25;105077;Albert Ramos;L;188;ESP;34;7-6(1) 7-6(9) 6-2;164;6;5050;39;1080
2022-540;Wimbledon;20220627;117;200005;Ugo Humbert;L;188;FRA;24;144869;Tomas Martin Etcheverry;R;196;ARG;26;6-3 3-6 4-6 6-3 6-4;208;112;521;77;750
2022-540;Wimbledon;20220627;118;105676;David Goffin;R;180;BEL;25;105430;Radu Albot;R;175;MDA;32;6-2 6-2 7-6(5);123;58;930;113;521
2022-540;Wimbledon;20220627;119;202104;Sebastian Baez;R;170;ARG;25;106121;Taro Daniel;R;191;JPN;26;6-4 6-4 7-5;141;35;1168;118;504
2022-540;Wimbledon;20220627;120;126207;Frances Tiafoe;R;188;USA;25;131934;Andrea Vavassori;R;193;ITA;25;6-4 6-4 6-4;107;28;1439;256;205
2022-540;Wimbledon;20220627;121;109739;Maximilian Marterer;L;191;GER;27;105379;Aljaz Bedene;R;181;SLO;32;4-6 7-5 6-4 7-5;184;172;319;200;283
2022-540;Wimbledon;20220627;122;122330;Alexander Bublik;R;196;KAZ;25;105916;Marton Fucsovics;R;188;HUN;26;6-1 6-2 6-4;82;38;1105;59;922
2022-540;Wimbledon;20220627;123;105583;Dusan Lajovic;R;180;SRB;31;105807;Pablo Carreno Busta;R;188;ESP;26;3-6 6-4 RET;76;64;883;20;1930
2022-540;Wimbledon;20220627;124;111815;Cameron Norrie;L;188;GBR;25;104665;Pablo Andujar;R;180;ESP;36;6-0 7-6(3) 6-3;122;12;3200;100;576
2022-540;Wimbledon;20220627;125;144719;Jaume Munar;R;183;ESP;24;106329;Thiago Monteiro;L;183;BRA;28;6-2 6-4 7-5;129;71;780;89;643
2022-540;Wimbledon;20220627;126;126106;Ryan Peniston;U;;GBR;25;105967;Henri Laaksonen;R;185;SUI;30;6-4 6-3 6-2;118;135;440;96;606
2022-540;Wimbledon;20220627;127;105449;Steve Johnson;R;188;USA;32;105777;Grigor Dimitrov;R;188;BUL;25;4-6 5-2 RET;66;93;627;21;1785
2022-540;Wimbledon;20220627;128;126205;Tommy Paul;R;185;USA;24;104269;Fernando Verdasco;L;188;ESP;38;6-1 6-2 7-6(4);102;32;1208;115;517
2022-540;Wimbledon;20220627;129;105173;Adrian Mannarino;L;183;FRA;33;126845;Max Purcell;R;185;AUS;25;6-3 7-6(0) 4-6 4-6 6-4;233;86;665;209;272
2022-540;Wimbledon;20220627;130;106210;Jiri Vesely;L;198;CZE;25;105948;Federico Coria;R;180;ARG;30;6-3 6-2 7-6(3);108;68;829;67;840
2022-540;Wimbledon;20220627;131;200221;Alejandro Davidovich Fokina;R;183;ESP;23;128034;Hubert Hurkacz;R;196;POL;26;7-6(4) 6-4 5-7 2-6 7-6(8);208;37;1120;10;3735
2022-540;Wimbledon;20220627;132;106426;Cristian Garin;R;185;CHI;26;111200;Elias Ymer;R;183;SWE;25;6-3 7-5 6-4;128;43;1055;137;439
2022-540;Wimbledon;20220627;133;126409;Hugo Grenier;R;196;FRA;24;144817;Marc Andrea Huesler;L;196;SUI;26;6-3 7-6(0) 6-7(5) 2-6 6-4;218;141;424;105;546
2022-540;Wimbledon;20220627;134;126127;Benjamin Bonzi;R;185;FRA;26;144645;Zdenek Kolar;R;185;CZE;26;6-3 6-3 6-1;93;47;1026;119;503
2022-540;Wimbledon;20220627;135;202385;Jenson Brooksby;R;188;USA;25;105062;Mikhail Kukushkin;R;183;KAZ;34;6-3 6-2 6-3;111;34;1187;164;334
2022-540;Wimbledon;20220627;136;200282;Alex De Minaur;R;183;AUS;25;106198;Hugo Dellien;R;180;BOL;29;6-1 6-3 7-5;107;27;1473;80;704
2022-540;Wimbledon;20220627;137;207733;Jack Draper;L;191;GBR;25;200267;Zizou Bergs;R;185;BEL;23;6-4 6-4 7-6(4);145;94;627;146;403
2022-540;Wimbledon;20220627;138;106281;Liam Broady;L;183;GBR;25;127760;Lukas Klein;R;193;SVK;25;4-6 6-3 7-5 6-7(2) 6-3;211;132;444;243;217
2022-540;Wimbledon;20220627;139;106043;Diego Schwartzman;R;170;ARG;25;111578;Stefan Kozlov;R;183;USA;26;6-3 6-2 6-2;144;15;2325;107;543
2022-540;Wimbledon;20220627;140;133430;Denis Shapovalov;L;185;CAN;24;126239;Arthur Rinderknech;R;196;FRA;26;6-1 6-7(6) 6-7(4) 6-4 6-1;203;16;2293;62;901
2022-540;Wimbledon;20220627;141;206909;Brandon Nakashima;R;185;USA;25;200095;Nicola Kuhn;R;185;ESP;25;6-3 6-7(1) 6-3 6-2;150;56;969;261;200
2022-540;Wimbledon;20220627;142;123755;Daniel Elahi Galan;R;191;COL;26;136440;Dominik Koepfer;L;180;GER;25;6-4 7-5 7-6(1);122;109;528;117;505
2022-540;Wimbledon;20220627;143;105138;Roberto Bautista Agut;R;183;ESP;34;105226;Attila Balazs;R;180;HUN;33;6-1 6-0 6-3;92;19;2008;331;136
2022-540;Wimbledon;20220627;144;105936;Filip Krajinovic;R;185;SRB;25;208103;Jiri Lehecka;R;185;CZE;26;5-7 6-4 6-7(5) 7-6(5) 6-4;227;31;1300;72;776
2022-540;Wimbledon;20220627;145;106401;Nick Kyrgios;R;193;AUS;24;206703;Paul Jubb;R;180;GBR;26;3-6 6-1 7-5 6-7(3) 7-5;185;40;1070;219;256
2022-540;Wimbledon;20220627;146;111442;Jordan Thompson;R;183;AUS;24;106148;Roberto Carballes Baena;R;183;ESP;29;6-4 6-1 6-1;103;76;750;87;663
2022-540;Wimbledon;20220627;147;126774;Stefanos Tsitsipas;R;193;GRE;25;106310;Alexander Ritschard;R;;SUI;25;7-6(1) 6-3 5-7 6-4;212;5;5150;188;295
2022-540;Wimbledon;20220627;148;202195;Maxime Cressy;R;198;USA;24;200000;Felix Auger Aliassime;R;193;CAN;26;6-7(5) 6-4 7-6(9) 7-6(5);250;45;1047;9;3760
2022-540;Wimbledon;20220627;149;106058;Jack Sock;R;185;USA;25;126523;Bernabe Zapata Miralles;R;185;ESP;26;7-6(6) 6-4 6-4;133;103;557;90;639
2022-540;Wimbledon;20220627;150;110602;Dennis Novak;R;183;AUT;25;105487;Facundo Bagnis;L;183;ARG;32;7-6(7) 2-6 6-4 6-3;169;153;371;102;558
2022-540;Wimbledon;20220627;151;106186;Jason Kubler;R;178;AUS;24;105554;Daniel Evans;R;175;GBR;32;6-1 6-4 6-3;129;99;580;33;1198
2022-540;Wimbledon;20220627;152;106218;Marcos Giron;R;180;USA;25;208029;Holger Rune;R;185;DEN;25;6-3 7-5 6-4;132;65;866;29;1420
2022-540;Wimbledon;20220627;153;144684;Alex Molcan;L;178;SVK;25;124079;Pedro Martinez;R;185;ESP;25;4-6 6-4 6-4 6-1;193;51;1006;50;1010
2022-540;Wimbledon;20220627;154;202400;Alastair Gray;R;;GBR;24;202358;Chun Hsin Tseng;R;175;TPE;26;6-3 6-3 7-6(3);145;288;173;95;626
2022-540;Wimbledon;20220627;155;126203;Taylor Fritz;R;193;USA;25;207518;Lorenzo Musetti;R;185;ITA;26;6-4 6-4 6-3;104;14;3045;70;790
2022-540;Wimbledon;20220627;156;111456;Mackenzie Mcdonald;R;178;USA;24;132686;Nuno Borges;R;185;POR;26;6-4 6-4 7-6(3);123;55;971;123;493
2022-540;Wimbledon;20220627;157;104755;Richard Gasquet;R;185;FRA;36;105311;Joao Sousa;R;185;POR;33;7-6(7) 6-2 4-6 4-6 6-3;209;69;817;60;918
2022-540;Wimbledon;20220627;158;200325;Emil Ruusuvuori;R;188;FIN;24;106415;Yoshihito Nishioka;L;170;JPN;26;6-2 6-2 4-6 6-4;160;49;1015;101;574
2022-540;Wimbledon;20220627;159;122298;Botic Van De Zandschulp;R;188;NED;25;103852;Feliciano Lopez;L;188;ESP;40;6-2 6-3 6-3;92;25;1518;240;222
2022-540;Wimbledon;20220627;160;132283;Lorenzo Sonego;R;191;ITA;24;106045;Denis Kudla;R;180;USA;26;6-7(6) 6-3 7-5 4-6 6-2;228;54;980;75;763
2022-540;Wimbledon;20220627;161;200384;Hugo Gaston;L;173;FRA;25;200615;Alexei Popyrin;R;196;AUS;26;6-2 4-6 0-6 7-6(3) 6-3;189;66;863;83;682
2022-540;Wimbledon;20220627;162;105575;Ricardas Berankis;R;175;LTU;32;105023;Sam Querrey;R;198;USA;34;6-4 7-5 6-3;99;106;545;157;352
2022-540;Wimbledon;20220627;163;104745;Rafael Nadal;L;185;ESP;36;202103;Francisco Cerundolo;R;185;ARG;26;6-4 6-3 3-6 6-4;213;4;6525;41;1070
2022-540;Wimbledon;20220627;164;104925;Novak Djokovic;R;188;SRB;35;106423;Thanasi Kokkinakis;R;196;AUS;25;6-1 6-4 6-2;120;3;6770;79;728
2022-540;Wimbledon;20220627;165;200175;Miomir Kecmanovic;R;183;SRB;25;126214;Alejandro Tabilo;L;188;CHI;25;7-6(4) 7-6(3) 3-6 6-3;174;30;1306;78;746
2022-540;Wimbledon;20220627;166;105932;Nikoloz Basilashvili;R;185;GEO;25;111460;Quentin Halys;R;191;FRA;26;7-6(7) 0-6 7-5 7-6(5);144;26;1473;82;687
2022-540;Wimbledon;20220627;167;126646;Tim Van Rijthoven;R;188;NED;24;124187;Reilly Opelka;R;211;USA;26;6-4 6-7(8) 7-6(7) 7-6(4);185;104;546;18;2100
2022-540;Wimbledon;20220627;168;206173;Jannik Sinner;R;188;ITA;25;144707;Mikael Ymer;R;183;SWE;26;6-4 6-3 5-7 6-2;183;13;3185;88;653
2022-540;Wimbledon;20220627;169;104545;John Isner;R;206;USA;37;104918;Andy Murray;R;190;GBR;35;6-4 7-6(4) 6-7(3) 6-4;203;24;1616;52;995
2022-540;Wimbledon;20220627;170;106214;Oscar Otte;R;196;GER;25;106328;Christian Harrison;R;178;USA;28;3-1 RET;15;36;1155;251;210
2022-540;Wimbledon;20220627;171;207989;Carlos Alcaraz;R;185;ESP;24;134868;Tallon Griekspoor;R;188;NED;26;6-4 7-6(0) 6-3;126;7;4890;53;984
2022-540;Wimbledon;20220627;172;200005;Ugo Humbert;L;188;FRA;24;134770;Casper Ruud;R;183;NOR;26;3-6 6-2 7-5 6-4;156;112;521;6;5050
2022-540;Wimbledon;20220627;173;105676;David Goffin;R;180;BEL;25;202104;Sebastian Baez;R;170;ARG;26;6-1 6-2 6-4;99;58;930;35;1168
2022-540;Wimbledon;20220627;174;126207;Frances Tiafoe;R;188;USA;25;109739;Maximilian Marterer;L;191;GER;27;6-2 6-2 7-6(3);96;28;1439;172;319
2022-540;Wimbledon;20220627;175;122330;Alexander Bublik;R;196;KAZ;25;105583;Dusan Lajovic;R;180;SRB;31;7-6(7) 6-2 7-5;121;38;1105;64;883
2022-540;Wimbledon;20220627;176;111815;Cameron Norrie;L;188;GBR;25;144719;Jaume Munar;R;183;ESP;25;6-4 3-6 5-7 6-0 6-2;193;12;3200;71;780
2022-540;Wimbledon;20220627;177;105449;Steve Johnson;R;188;USA;32;126106;Ryan Peniston;U;;GBR;26;6-3 6-2 6-4;99;93;627;135;440
2022-540;Wimbledon;20220627;178;126205;Tommy Paul;R;185;USA;24;105173;Adrian Mannarino;L;183;FRA;33;6-2 6-4 6-1;119;32;1208;86;665
2022-540;Wimbledon;20220627;179;106210;Jiri Vesely;L;198;CZE;25;200221;Alejandro Davidovich Fokina;R;183;ESP;23;6-3 5-7 6-7(2) 6-3 7-6(7);232;68;829;37;1120
2022-540;Wimbledon;20220627;180;106426;Cristian Garin;R;185;CHI;26;126409;Hugo Grenier;R;196;FRA;25;6-3 6-1 6-1;93;43;1055;141;424
2022-540;Wimbledon;20220627;181;202385;Jenson Brooksby;R;188;USA;25;126127;Benjamin Bonzi;R;185;FRA;26;7-6(3) 7-5 6-3;155;34;1187;47;1026
2022-540;Wimbledon;20220627;182;200282;Alex De Minaur;R;183;AUS;25;207733;Jack Draper;L;191;GBR;26;5-7 7-6(0) 6-2 6-3;182;27;1473;94;627
2022-540;Wimbledon;20220627;183;106281;Liam Broady;L;183;GBR;25;106043;Diego Schwartzman;R;170;ARG;26;6-2 4-6 0-6 7-6(6) 6-1;227;132;444;15;2325
2022-540;Wimbledon;20220627;184;206909;Brandon Nakashima;R;185;USA;25;133430;Denis Shapovalov;L;185;CAN;25;6-2 4-6 6-1 7-6(6);139;56;969;16;2293
2022-540;Wimbledon;20220627;185;123755;Daniel Elahi Galan;R;191;COL;26;105138;Roberto Bautista Agut;R;183;ESP;34;W/O;;109;528;19;2008
2022-540;Wimbledon;20220627;186;106401;Nick Kyrgios;R;193;AUS;24;105936;Filip Krajinovic;R;185;SRB;26;6-2 6-3 6-1;85;40;1070;31;1300
2022-540;Wimbledon;20220627;187;126774;Stefanos Tsitsipas;R;193;GRE;25;111442;Jordan Thompson;R;183;AUS;25;6-2 6-3 7-5;124;5;5150;76;750
2022-540;Wimbledon;20220627;188;106058;Jack Sock;R;185;USA;25;202195;Maxime Cressy;R;198;USA;25;6-4 6-4 3-6 7-6(1);181;103;557;45;1047
2022-540;Wimbledon;20220627;189;106186;Jason Kubler;R;178;AUS;24;110602;Dennis Novak;R;183;AUT;26;6-3 6-4 6-4;117;99;580;153;371
2022-540;Wimbledon;20220627;190;144684;Alex Molcan;L;178;SVK;25;106218;Marcos Giron;R;180;USA;26;6-3 6-2 6-4;108;51;1006;65;866
2022-540;Wimbledon;20220627;191;126203;Taylor Fritz;R;193;USA;25;202400;Alastair Gray;R;;GBR;24;6-3 7-6(3) 6-3;124;14;3045;288;173
2022-540;Wimbledon;20220627;192;104755;Richard Gasquet;R;185;FRA;36;111456;Mackenzie Mcdonald;R;178;USA;25;6-3 3-6 6-4 6-3;151;69;817;55;971
2022-540;Wimbledon;20220627;193;122298;Botic Van De Zandschulp;R;188;NED;25;200325;Emil Ruusuvuori;R;188;FIN;25;3-6 6-1 6-4 6-4;143;25;1518;49;1015
